DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,Year,Month,Day,LEVEL,Is_quarter_end,Difference,Percent
2019-07-24,218.47,218.47,210.51,212.0,44472730,2019,7,24,medium,0,7.960000000000008,3.6435208495445632
2019-07-25,208.0,228.94,206.0,219.0,168276260,2019,7,25,medium,0,22.939999999999998,10.0200926006814
2019-07-26,217.0,236.0,217.0,234.23,180746030,2019,7,26,high,0,19.0,8.050847457627118
2019-07-29,234.12,238.7,231.83,236.73,50392430,2019,7,29,high,0,6.869999999999976,2.8780896522831907
2019-07-30,236.2,237.13,232.37,237.1,43909750,2019,7,30,high,0,4.759999999999991,2.0073377472272553
2019-07-31,237.43,239.64,234.44,236.9,45390530,2019,7,31,high,0,5.199999999999989,2.1699215489901476
2019-08-01,234.54,237.34,233.29,234.28,31214130,2019,8,1,high,0,4.050000000000011,1.706412741215139
2019-08-02,231.2,233.17,227.91,227.91,59088400,2019,8,2,medium,0,5.259999999999991,2.255864819659472
2019-08-05,225.98,228.0,222.3,223.61,53274790,2019,8,5,medium,0,5.699999999999989,2.499999999999995
2019-08-06,223.62,227.78,223.62,226.76,30408050,2019,8,6,medium,0,4.159999999999997,1.8263236456229681
2019-08-07,226.92,232.67,225.5,227.67,49674350,2019,8,7,medium,0,7.1699999999999875,3.081617741866157
2019-08-08,230.56,233.54,230.43,231.21,29462320,2019,8,8,high,0,3.109999999999985,1.331677656932425
2019-08-09,231.45,232.26,228.91,229.96,18511340,2019,8,9,medium,0,3.3499999999999943,1.4423490915353459
2019-08-12,231.01,232.97,229.29,230.24,15899440,2019,8,12,high,0,3.680000000000007,1.5796025239301226
2019-08-13,229.81,232.16,226.46,229.87,35141330,2019,8,13,medium,0,5.699999999999989,2.4552033080633997
2019-08-14,231.1,231.19,224.58,227.1,35810650,2019,8,14,medium,0,6.609999999999985,2.8591202041610733
2019-08-15,227.65,229.7,224.89,227.15,32261660,2019,8,15,medium,0,4.810000000000002,2.094035698737485
2019-08-16,228.35,229.38,224.08,224.71,25088600,2019,8,16,medium,0,5.299999999999983,2.3105763362106475
2019-08-19,226.0,227.2,223.65,226.8,19071590,2019,8,19,medium,0,3.549999999999983,1.5624999999999925
2019-08-20,226.79,232.32,226.15,231.54,34614850,2019,8,20,high,0,6.1699999999999875,2.655819559228645
2019-08-21,231.72,232.32,230.5,231.22,20484120,2019,8,21,high,0,1.8199999999999932,0.7834022038567465
2019-08-22,231.0,233.98,230.21,232.06,26482270,2019,8,22,high,0,3.769999999999982,1.611248824685863
2019-08-23,232.68,233.04,228.93,229.35,28995640,2019,8,23,medium,0,4.109999999999985,1.7636457260556064
2019-08-26,228.8,230.6,228.05,228.9,10989680,2019,8,26,medium,0,2.549999999999983,1.1058109280138695
2019-08-27,228.92,229.28,223.0,227.0,55755870,2019,8,27,medium,0,6.280000000000001,2.7390090718771813
2019-08-28,226.52,228.64,224.88,228.48,32501460,2019,8,28,medium,0,3.759999999999991,1.6445066480055943
2019-08-29,228.87,235.25,228.67,233.2,47541460,2019,8,29,high,0,6.5800000000000125,2.797024442082896
2019-08-30,233.67,233.85,231.07,232.15,21999850,2019,8,30,high,0,2.780000000000001,1.1887962369039988
2019-09-02,231.93,234.22,230.5,233.67,19247230,2019,9,2,high,1,3.719999999999999,1.5882503629066684
2019-09-03,233.4,233.6,229.96,231.02,20644460,2019,9,3,high,1,3.6399999999999864,1.558219178082186
2019-09-04,232.7,234.78,232.18,233.71,27460870,2019,9,4,high,1,2.5999999999999943,1.1074197120708724
2019-09-05,234.64,238.17,234.64,236.18,29825470,2019,9,5,high,1,3.530000000000001,1.4821346097325445
2019-09-06,235.8,235.97,232.38,234.49,24958710,2019,9,6,high,1,3.5900000000000034,1.5213798364198854
2019-09-09,235.01,235.62,233.0,234.85,16605360,2019,9,9,high,1,2.6200000000000045,1.1119599354893492
2019-09-10,234.5,235.1,232.02,233.0,24030270,2019,9,10,high,1,3.079999999999984,1.310080816673749
2019-09-11,233.03,235.38,232.2,235.07,27067670,2019,9,11,high,1,3.180000000000007,1.351006882487895
2019-09-12,234.4,235.28,231.51,232.88,28919220,2019,9,12,high,1,3.7700000000000102,1.6023461407684503
2019-09-13,232.6,233.41,230.8,232.5,17924170,2019,9,13,high,1,2.609999999999985,1.1182040186795705
2019-09-16,233.92,234.88,232.57,234.88,29088960,2019,9,16,high,1,2.3100000000000023,0.9834809264305187
2019-09-17,234.59,235.17,232.36,233.58,28290430,2019,9,17,high,1,2.809999999999974,1.1948802993579002
2019-09-18,233.0,233.96,232.3,233.46,12241830,2019,9,18,high,1,1.6599999999999966,0.7095229953838248
2019-09-19,233.2,233.28,230.06,230.52,31656770,2019,9,19,high,1,3.219999999999999,1.3803155006858705
2019-09-20,230.75,231.0,228.5,230.41,34630870,2019,9,20,high,1,2.5,1.0822510822510822
2019-09-23,230.51,231.25,228.87,230.36,16853630,2019,9,23,high,1,2.3799999999999955,1.0291891891891871
2019-09-24,230.4,230.68,227.19,227.7,22360090,2019,9,24,medium,1,3.490000000000009,1.5129183284203265
2019-09-25,227.05,228.7,225.76,228.43,22023600,2019,9,25,medium,1,2.9399999999999977,1.285526891123742
2019-09-26,228.74,233.7,228.31,231.97,40372280,2019,9,26,high,1,5.389999999999986,2.3063756953358947
2019-09-27,231.95,232.14,229.01,229.01,13552170,2019,9,27,medium,1,3.1299999999999955,1.3483242870681467
2019-09-30,229.03,229.46,225.9,225.9,26468400,2019,9,30,medium,1,3.5600000000000023,1.5514686655626264
2019-10-01,225.99,227.7,225.17,226.49,16729200,2019,10,1,medium,0,2.530000000000001,1.1111111111111116
2019-10-02,226.2,226.65,223.25,223.6,31853130,2019,10,2,medium,0,3.4000000000000057,1.5001103022281075
2019-10-03,223.55,224.89,220.79,223.1,29947650,2019,10,3,medium,0,4.099999999999994,1.82311352216639
2019-10-04,224.3,224.65,221.24,221.66,21983910,2019,10,4,medium,0,3.4099999999999966,1.517916759403515
2019-10-07,221.86,226.81,220.68,226.36,22368580,2019,10,7,medium,0,6.1299999999999955,2.702702702702701
2019-10-08,226.55,227.7,222.71,223.2,22250070,2019,10,8,medium,0,4.989999999999981,2.191480017566966
2019-10-09,223.1,224.71,221.72,223.18,14900260,2019,10,9,medium,0,2.990000000000009,1.3306038894575272
2019-10-10,222.99,224.93,222.27,224.5,14656590,2019,10,10,medium,0,2.6599999999999966,1.182590139154402
2019-10-11,225.01,227.5,224.82,227.37,18254680,2019,10,11,medium,0,2.680000000000007,1.178021978021981
2019-10-14,227.38,228.61,225.5,226.0,14629550,2019,10,14,medium,0,3.1100000000000136,1.3603954332706414
2019-10-15,225.99,227.15,224.06,226.0,18143980,2019,10,15,medium,0,3.0900000000000034,1.3603345806735652
2019-10-16,225.85,227.9,225.11,227.7,17795440,2019,10,16,medium,0,2.789999999999992,1.2242211496270259
2019-10-17,227.66,228.6,226.0,228.0,21404300,2019,10,17,medium,0,2.5999999999999943,1.1373578302712137
2019-10-18,227.88,228.9,227.2,228.0,16558440,2019,10,18,medium,0,1.700000000000017,0.7426823940585483
2019-10-21,228.24,229.11,227.31,228.54,14398380,2019,10,21,medium,0,1.8000000000000114,0.785648814979709
2019-10-22,228.59,235.36,228.28,235.36,42863380,2019,10,22,high,0,7.0800000000000125,3.00815771583957
2019-10-23,234.86,237.67,233.16,236.2,39572590,2019,10,23,high,0,4.509999999999991,1.897589094122098
2019-10-24,236.46,244.0,236.46,243.94,47588820,2019,10,24,high,0,7.539999999999992,3.090163934426226
2019-10-25,244.17,247.4,239.5,246.71,43854890,2019,10,25,high,0,7.900000000000006,3.193209377526275
2019-10-28,247.34,249.96,242.7,244.4,34900700,2019,10,28,high,0,7.260000000000019,2.904464714354304
2019-10-29,244.03,253.69,241.4,253.1,70808570,2019,10,29,high,0,12.289999999999992,4.844495250108397
2019-10-30,252.85,265.26,252.01,261.6,97799760,2019,10,30,high,0,13.25,4.995099148005731
2019-10-31,262.29,267.4,257.0,260.0,89611990,2019,10,31,high,0,10.399999999999977,3.8893044128646146
2019-11-01,260.11,264.28,256.35,263.79,50894990,2019,11,1,high,0,7.92999999999995,3.000605418495516
2019-11-05,266.02,267.53,261.31,263.0,36659860,2019,11,5,high,0,6.21999999999997,2.324972900235477
2019-11-06,263.11,266.98,258.91,266.98,37682320,2019,11,6,high,0,8.069999999999993,3.0226983294628784
2019-11-07,266.01,272.68,264.66,270.74,56144120,2019,11,7,high,0,8.019999999999982,2.941176470588229
2019-11-08,269.9,270.2,264.45,266.0,33408610,2019,11,8,high,0,5.75,2.1280532938564027
2019-11-11,265.0,265.45,259.8,260.4,42759010,2019,11,11,high,0,5.649999999999977,2.128461103786015
2019-11-12,260.82,264.57,256.13,257.25,61477030,2019,11,12,high,0,8.439999999999998,3.1900820198813165
2019-11-13,256.11,257.19,250.79,251.8,87751920,2019,11,13,high,0,6.400000000000006,2.488432676231582
2019-11-14,252.55,253.46,244.8,248.34,127648980,2019,11,14,high,0,8.659999999999997,3.4167126962834358
2019-11-15,248.5,250.47,245.0,248.01,89282030,2019,11,15,high,0,5.469999999999999,2.1838942787559383
2019-11-18,250.01,250.4,245.62,246.15,52569520,2019,11,18,high,0,4.780000000000001,1.9089456869009587
2019-11-19,246.5,248.7,244.32,248.01,66007160,2019,11,19,high,0,4.3799999999999955,1.7611580217129053
2019-11-20,246.94,254.89,245.58,248.0,199141170,2019,11,20,high,0,9.309999999999974,3.6525560045509726
2019-11-21,252.0,259.8,250.01,254.35,221190060,2019,11,21,high,0,9.79000000000002,3.7682832948421936
2019-11-22,253.12,257.72,250.13,251.99,92136720,2019,11,22,high,0,7.590000000000032,2.945056650628601
2019-11-25,252.12,256.17,251.46,255.2,47749490,2019,11,25,high,0,4.710000000000008,1.8386227895538148
2019-11-26,255.6,257.41,252.01,254.0,70125370,2019,11,26,high,0,5.400000000000034,2.097820597490398
2019-11-27,253.8,255.85,252.25,253.89,37656880,2019,11,27,high,0,3.5999999999999943,1.4070744576900507
2019-11-28,253.48,254.43,251.35,254.0,29765820,2019,11,28,high,0,3.0800000000000125,1.2105490704712543
2019-11-29,253.89,257.54,251.86,257.54,53273480,2019,11,29,high,0,5.680000000000007,2.205482643472861
2019-12-02,258.45,263.4,254.05,254.05,70123970,2019,12,2,high,1,9.349999999999966,3.549734244495052
2019-12-03,253.2,254.14,247.09,247.93,75267070,2019,12,3,high,1,7.049999999999983,2.7740615408829714
2019-12-04,248.5,251.96,246.4,248.93,59259200,2019,12,4,high,1,5.560000000000002,2.2066994761073193
2019-12-05,249.5,250.3,244.77,246.36,61673820,2019,12,5,high,1,5.530000000000001,2.209348781462246
2019-12-06,246.5,248.25,245.39,247.83,44833820,2019,12,6,high,1,2.8600000000000136,1.1520644511581124
2019-12-09,247.98,250.22,247.4,248.7,32380540,2019,12,9,high,1,2.819999999999993,1.1270082327551727
2019-12-10,248.9,250.15,246.5,246.9,34789240,2019,12,10,high,1,3.6500000000000057,1.4591245252848313
2019-12-11,246.84,248.69,246.84,247.34,31231740,2019,12,11,high,1,1.8499999999999943,0.7438980256544269
2019-12-12,247.64,254.66,247.35,250.48,78677990,2019,12,12,high,1,7.310000000000002,2.8704939919893198
2019-12-13,251.11,252.48,248.8,249.5,41751940,2019,12,13,high,1,3.6799999999999784,1.457541191381487
2019-12-16,249.9,252.22,249.2,250.78,29595580,2019,12,16,high,1,3.0200000000000102,1.197367377686151
2019-12-17,251.24,252.86,250.8,252.05,31630020,2019,12,17,high,1,2.0600000000000023,0.8146800601123159
2019-12-18,252.0,252.71,250.85,251.29,29136980,2019,12,18,high,1,1.8600000000000136,0.7360215266511074
2019-12-19,250.95,252.3,249.4,251.4,37352350,2019,12,19,high,1,2.9000000000000057,1.149425287356324
2019-12-20,252.71,256.58,252.22,255.5,60113390,2019,12,20,high,1,4.359999999999985,1.6992750798971026
2019-12-23,251.5,255.2,251.11,255.0,37646820,2019,12,23,high,1,4.089999999999975,1.6026645768024979
2019-12-24,255.6,257.71,254.26,254.87,22751750,2019,12,24,high,1,3.4499999999999886,1.3387140584377746
2019-12-25,254.9,255.49,253.02,253.25,12305460,2019,12,25,high,1,2.469999999999999,0.9667697365846016
2019-12-26,253.45,254.24,252.5,254.1,10875580,2019,12,26,high,1,1.740000000000009,0.6843926998112055
2019-12-27,254.33,257.49,254.0,257.11,24199940,2019,12,27,high,1,3.490000000000009,1.3553924424249522
2019-12-30,257.09,258.3,254.71,256.4,23474000,2019,12,30,high,1,3.5900000000000034,1.3898567557104156
2020-01-03,259.1,261.9,257.77,259.0,34326290,2020,1,3,high,0,4.1299999999999955,1.5769377625047714
2020-01-06,258.91,258.96,254.8,256.55,28106710,2020,1,6,high,0,4.159999999999968,1.6064257028112328
2020-01-08,256.25,257.32,254.77,255.79,25566970,2020,1,8,high,0,2.549999999999983,0.9909839888077036
2020-01-09,255.66,256.68,251.82,254.07,33194830,2020,1,9,high,0,4.860000000000014,1.8934081346423615
2020-01-10,253.99,254.6,251.2,251.9,28545590,2020,1,10,high,0,3.4000000000000057,1.3354281225451712
2020-01-13,252.5,252.5,248.4,251.5,41334580,2020,1,13,high,0,4.099999999999994,1.6237623762376214
2020-01-14,252.0,253.2,249.0,250.0,32866650,2020,1,14,high,0,4.199999999999989,1.658767772511844
2020-01-15,249.5,252.5,247.75,251.3,43936180,2020,1,15,high,0,4.75,1.881188118811881
2020-01-16,251.87,254.54,251.5,254.26,38394410,2020,1,16,high,0,3.039999999999992,1.1943113066708542
2020-01-17,254.76,256.6,253.8,255.39,42028610,2020,1,17,high,0,2.8000000000000114,1.091192517537027
2020-01-20,255.65,256.1,253.01,253.5,29957470,2020,1,20,high,0,3.090000000000032,1.206559937524417
2020-01-21,253.37,253.4,250.88,252.99,26873610,2020,1,21,high,0,2.5200000000000102,0.9944751381215511
2020-01-22,252.81,253.39,248.1,248.1,38825260,2020,1,22,high,0,5.289999999999992,2.0876909112435347
2020-01-23,246.9,247.66,239.01,239.3,73654660,2020,1,23,high,0,8.650000000000006,3.4926915933134155
2020-01-24,240.12,243.25,235.28,237.95,68994040,2020,1,24,high,0,7.969999999999999,3.276464542651593
2020-01-27,235.01,235.4,229.65,230.96,104948220,2020,1,27,high,0,5.75,2.4426508071367885
2020-01-28,232.61,237.59,229.0,235.0,85405890,2020,1,28,high,0,8.590000000000003,3.6154720316511653
2020-01-29,236.9,237.36,231.3,232.0,52589600,2020,1,29,high,0,6.060000000000002,2.5530839231547025
2020-01-30,230.7,232.49,229.45,231.53,41451560,2020,1,30,high,0,3.0400000000000205,1.307583121854712
2020-01-31,232.53,233.79,226.57,226.7,70264920,2020,1,31,medium,0,7.219999999999999,3.088241584327815
2020-02-03,223.81,229.98,223.8,227.64,53572940,2020,2,3,medium,0,6.179999999999978,2.6871901904513344
2020-02-04,228.47,231.08,226.65,230.5,45301220,2020,2,4,high,0,4.430000000000007,1.9170849922104927
2020-02-05,230.89,235.73,228.8,232.56,61685530,2020,2,5,high,0,6.929999999999978,2.9398040130657868
2020-02-06,234.04,236.0,230.15,231.38,42561470,2020,2,6,high,0,5.849999999999994,2.4788135593220315
2020-02-07,232.38,233.39,227.14,229.11,49649900,2020,2,7,medium,0,6.25,2.677921076310039
2020-02-10,228.58,229.75,224.41,225.2,50466570,2020,2,10,medium,0,5.340000000000003,2.3242655059847674
2020-02-11,226.56,236.18,226.01,233.9,95547840,2020,2,11,high,0,10.170000000000016,4.306037767804224
2020-02-12,235.2,239.8,234.56,238.03,83138320,2020,2,12,high,0,5.240000000000009,2.185154295246042
2020-02-13,236.9,237.98,233.55,233.55,41949600,2020,2,13,high,0,4.429999999999978,1.8615009664677613
2020-02-14,233.79,235.4,230.91,232.5,34339380,2020,2,14,high,0,4.490000000000009,1.9073916737468177
2020-02-17,233.4,234.56,231.91,233.75,20525270,2020,2,17,high,0,2.6500000000000057,1.1297748976807664
2020-02-18,232.97,233.28,229.8,230.5,30822280,2020,2,18,high,0,3.4799999999999898,1.4917695473250985
2020-02-19,231.84,233.5,230.71,231.9,24383830,2020,2,19,high,0,2.789999999999992,1.1948608137044934
2020-02-20,232.55,235.75,232.0,234.6,33547100,2020,2,20,high,0,3.75,1.5906680805938493
2020-02-21,233.2,233.77,231.61,232.0,29613730,2020,2,21,high,0,2.1599999999999966,0.9239851135731687
2020-02-25,227.99,230.06,224.68,224.68,51889790,2020,2,25,medium,0,5.3799999999999955,2.3385203859862624
2020-02-26,223.32,225.47,220.81,224.76,63577060,2020,2,26,medium,0,4.659999999999997,2.066793808488933
2020-02-27,220.99,223.4,216.8,217.5,82610580,2020,2,27,medium,0,6.599999999999994,2.9543419874664254
2020-02-28,210.0,211.97,200.57,202.65,168877890,2020,2,28,medium,0,11.400000000000006,5.378119545218666
2020-03-02,207.99,211.99,195.51,198.78,151413660,2020,3,2,medium,1,16.480000000000018,7.773951601490644
2020-03-03,204.78,205.27,198.0,201.48,104199970,2020,3,3,medium,1,7.27000000000001,3.5416768159010132
2020-03-04,199.9,204.42,198.28,200.0,78621910,2020,3,4,medium,1,6.139999999999986,3.003619998043238
2020-03-05,203.0,203.43,197.5,198.0,65760320,2020,3,5,medium,1,5.930000000000007,2.9150076193285193
2020-03-06,193.49,194.23,185.13,188.27,131420850,2020,3,6,medium,1,9.099999999999994,4.685167069968591
2020-03-10,169.45,185.84,161.01,171.0,203245560,2020,3,10,medium,1,24.830000000000013,13.360955660783477
2020-03-11,173.98,175.87,167.39,172.03,108371760,2020,3,11,medium,1,8.480000000000018,4.82174333314381
2020-03-12,163.4,167.8,161.2,163.73,150756610,2020,3,12,medium,1,6.600000000000023,3.9332538736591314
2020-03-13,164.08,175.69,164.02,166.1,142833320,2020,3,13,medium,1,11.669999999999987,6.64238146735727
2020-03-16,163.56,169.99,158.17,168.07,115641980,2020,3,16,medium,1,11.820000000000022,6.953350197070428
2020-03-17,168.96,175.5,164.56,167.0,108041540,2020,3,17,medium,1,10.939999999999998,6.233618233618232
2020-03-18,164.9,170.45,162.0,166.34,105950660,2020,3,18,medium,1,8.449999999999989,4.957465532414192
2020-03-19,168.77,175.2,164.05,174.56,121970230,2020,3,19,medium,1,11.149999999999977,6.36415525114154
2020-03-20,179.98,184.69,176.1,176.26,139598470,2020,3,20,medium,1,8.590000000000003,4.651036872597327
2020-03-23,171.03,172.28,168.04,168.35,108969290,2020,3,23,medium,1,4.240000000000009,2.4611098212212728
2020-03-24,174.36,179.99,172.61,177.95,89246570,2020,3,24,medium,1,7.3799999999999955,4.1002277904327995
2020-03-25,182.8,186.9,175.26,180.2,114425820,2020,3,25,medium,1,11.640000000000015,6.227929373996798
2020-03-26,179.45,184.9,177.28,181.5,53884430,2020,3,26,medium,1,7.6200000000000045,4.121146565711198
2020-03-27,181.2,181.37,172.0,174.5,55565750,2020,3,27,medium,1,9.370000000000005,5.16623476870486
2020-03-30,171.99,177.63,170.5,176.44,47795640,2020,3,30,medium,1,7.1299999999999955,4.01396160558464
2020-03-31,178.5,184.64,178.01,181.41,69708850,2020,3,31,medium,1,6.6299999999999955,3.590771230502597
2020-04-01,178.05,181.38,177.5,180.06,40356500,2020,4,1,medium,0,3.8799999999999955,2.13915536442827
2020-04-02,183.8,190.0,180.25,187.04,87685660,2020,4,2,medium,0,9.75,5.131578947368421
2020-04-03,187.03,193.85,185.72,189.77,92292440,2020,4,3,medium,0,8.129999999999995,4.193964405468143
2020-04-06,192.25,193.44,189.44,191.1,62810660,2020,4,6,medium,0,4.0,2.0678246484698097
2020-04-07,192.72,195.13,189.8,191.22,66726560,2020,4,7,medium,0,5.329999999999984,2.7315123251165807
2020-04-08,189.75,194.11,188.1,194.11,49196260,2020,4,8,medium,0,6.010000000000019,3.0961825768894022
2020-04-09,195.69,196.26,189.88,193.86,84196490,2020,4,9,medium,0,6.3799999999999955,3.2507897686742053
2020-04-10,191.86,192.44,190.51,192.0,16941950,2020,4,10,medium,0,1.9300000000000068,1.0029099979214335
2020-04-13,192.25,192.36,186.07,188.07,28468270,2020,4,13,medium,0,6.2900000000000205,3.269910584321075
2020-04-14,189.57,191.76,188.3,190.11,50604120,2020,4,14,medium,0,3.4599999999999795,1.804338756779297
2020-04-15,189.16,189.48,182.56,184.25,53684360,2020,4,15,medium,0,6.9199999999999875,3.6521004855393646
2020-04-16,185.15,189.16,182.75,184.3,56338120,2020,4,16,medium,0,6.409999999999997,3.3886656798477457
2020-04-17,187.07,187.87,183.54,184.68,38709150,2020,4,17,medium,0,4.3300000000000125,2.304785223824992
2020-04-20,184.11,186.25,183.0,185.51,34244800,2020,4,20,medium,0,3.25,1.74496644295302
2020-04-21,183.17,184.5,179.05,181.92,66847460,2020,4,21,medium,0,5.449999999999989,2.9539295392953866
2020-04-22,181.09,188.55,180.33,188.36,48244280,2020,4,22,medium,0,8.219999999999999,4.3595863166268884
2020-04-23,189.98,191.59,187.5,188.73,39797620,2020,4,23,medium,0,4.090000000000003,2.1347669502583657
2020-04-24,187.94,187.95,185.1,185.71,36685880,2020,4,24,medium,0,2.8499999999999943,1.5163607342378262
2020-04-27,186.53,188.47,185.69,186.29,23536090,2020,4,27,medium,0,2.780000000000001,1.4750358147185234
2020-04-28,185.93,190.65,185.76,188.5,44154560,2020,4,28,medium,0,4.890000000000015,2.56490952006295
2020-04-29,189.78,195.23,188.53,193.87,56201200,2020,4,29,medium,0,6.699999999999989,3.4318496132766425
2020-04-30,195.44,196.2,189.62,190.0,72061970,2020,4,30,medium,0,6.579999999999984,3.3537206931702266
2020-05-04,188.0,188.17,184.52,185.7,42833330,2020,5,4,medium,0,3.6499999999999773,1.9397353456980273
2020-05-05,188.39,190.39,187.3,190.0,39562120,2020,5,5,medium,0,3.089999999999975,1.6229844004411866
2020-05-06,190.53,191.05,187.05,187.05,46377880,2020,5,6,medium,0,4.0,2.093692750588851
2020-05-07,187.52,190.3,185.5,185.85,67256130,2020,5,7,medium,0,4.800000000000011,2.5223331581713144
2020-05-08,186.34,186.64,183.1,185.34,60934480,2020,5,8,medium,0,3.539999999999992,1.896699528504068
2020-05-12,184.88,187.2,183.2,186.17,49892900,2020,5,12,medium,0,4.0,2.1367521367521367
2020-05-13,185.55,185.55,183.8,184.2,33177080,2020,5,13,medium,0,1.75,0.9431420102398275
2020-05-14,183.27,184.85,181.68,183.91,49343510,2020,5,14,medium,0,3.1699999999999875,1.7149039761969096
2020-05-15,185.62,186.98,183.85,183.85,47863870,2020,5,15,medium,0,3.1299999999999955,1.6739758262915798
2020-05-18,185.4,192.5,185.14,192.5,60009590,2020,5,18,medium,0,7.360000000000014,3.823376623376631
2020-05-19,193.0,194.39,191.1,194.2,60258130,2020,5,19,medium,0,3.289999999999992,1.6924738926899492
2020-05-20,193.57,197.27,192.79,196.74,73790890,2020,5,20,medium,0,4.480000000000018,2.2709991382369434
2020-05-21,196.1,199.26,191.4,194.74,90059720,2020,5,21,medium,0,7.859999999999985,3.9445950015055633
2020-05-22,194.0,195.76,192.21,194.35,42278710,2020,5,22,medium,0,3.549999999999983,1.8134450347364033
2020-05-25,195.21,197.55,195.11,197.55,20030490,2020,5,25,medium,0,2.4399999999999977,1.2351303467476575
2020-05-26,198.8,202.3,196.3,196.86,65940550,2020,5,26,medium,0,6.0,2.9658922392486406
2020-05-27,196.1,197.75,193.15,194.73,55228910,2020,5,27,medium,0,4.599999999999994,2.3261694058154205
2020-05-28,194.4,196.98,194.17,196.86,39920270,2020,5,28,medium,0,2.8100000000000023,1.4265407655599565
2020-05-29,196.25,199.95,193.2,199.95,172617900,2020,5,29,medium,0,6.75,3.3758439609902475
2020-06-01,200.25,202.47,197.15,198.72,54163710,2020,6,1,medium,1,5.319999999999993,2.627549760458336
2020-06-02,199.48,202.19,198.72,201.97,45255750,2020,6,2,medium,1,3.469999999999999,1.7162075275730744
2020-06-03,203.1,208.15,202.01,208.0,65058830,2020,6,3,medium,1,6.140000000000015,2.94979582032189
2020-06-04,207.99,207.99,200.6,201.46,72176320,2020,6,4,medium,1,7.390000000000015,3.553055435357476
2020-06-05,202.56,204.84,201.51,203.05,44798190,2020,6,5,medium,1,3.3300000000000125,1.625659050966614
2020-06-08,204.95,206.5,202.97,204.91,40076610,2020,6,8,medium,1,3.530000000000001,1.7094430992736083
2020-06-09,205.41,206.1,201.57,204.84,35361030,2020,6,9,medium,1,4.530000000000001,2.1979621542940326
2020-06-10,204.88,205.27,200.53,201.75,41510100,2020,6,10,medium,1,4.740000000000009,2.3091537974375256
2020-06-11,200.19,200.19,195.15,196.74,48834830,2020,6,11,medium,1,5.039999999999992,2.517608272141462
2020-06-15,193.85,196.15,191.0,194.2,54158910,2020,6,15,medium,1,5.150000000000006,2.6255416772877926
2020-06-16,196.06,199.59,195.2,196.59,43322650,2020,6,16,medium,1,4.390000000000015,2.199508993436552
2020-06-17,197.72,199.08,195.21,195.86,34389160,2020,6,17,medium,1,3.8700000000000045,1.9439421338155536
2020-06-18,195.44,195.57,191.85,193.0,45807200,2020,6,18,medium,1,3.719999999999999,1.902132228869458
2020-06-19,194.17,196.07,193.82,195.81,45158120,2020,6,19,medium,1,2.25,1.1475493446218188
2020-06-22,195.35,195.35,192.62,194.3,36763320,2020,6,22,medium,1,2.7299999999999898,1.3974916815971283
2020-06-23,194.78,196.32,194.0,194.83,33800940,2020,6,23,medium,1,2.319999999999993,1.1817440912795403
2020-06-25,191.8,192.48,190.55,192.25,48747730,2020,6,25,medium,1,1.9299999999999784,1.00270157938486
2020-06-26,192.8,195.69,190.51,193.0,60289440,2020,6,26,medium,1,5.180000000000007,2.647043793755433
2020-06-29,192.67,198.1,192.58,197.94,45797120,2020,6,29,medium,1,5.519999999999982,2.7864714790509755
2020-06-30,197.9,198.48,193.24,194.31,52228420,2020,6,30,medium,1,5.239999999999981,2.64006449012494
2020-07-02,195.31,195.84,194.4,195.28,34114100,2020,7,2,medium,0,1.4399999999999977,0.7352941176470577
2020-07-03,195.65,197.48,194.77,197.2,26423160,2020,7,3,medium,0,2.7099999999999795,1.3722908648977008
2020-07-06,199.21,201.75,198.53,199.99,46417970,2020,7,6,medium,0,3.219999999999999,1.596034696406443
2020-07-07,199.7,199.94,197.75,197.96,35182460,2020,7,7,medium,0,2.1899999999999977,1.0953285985795729
2020-07-08,198.0,201.19,197.55,201.17,30730070,2020,7,8,medium,0,3.6399999999999864,1.809235051443902
2020-07-09,201.48,202.0,198.4,199.44,40355340,2020,7,9,medium,0,3.5999999999999943,1.7821782178217793
2020-07-10,198.25,201.7,197.22,200.94,39028520,2020,7,10,medium,0,4.47999999999999,2.221120475954383
2020-07-13,201.6,202.33,195.5,195.7,62999870,2020,7,13,medium,0,6.8300000000000125,3.3756734048336936
2020-07-14,195.09,196.65,192.48,193.6,83060710,2020,7,14,medium,0,4.170000000000016,2.120518688024417
2020-07-15,180.6,184.27,179.8,182.26,73463320,2020,7,15,medium,0,4.469999999999999,2.425788245509306
2020-07-16,181.2,183.8,181.07,183.32,29409000,2020,7,16,medium,0,2.730000000000018,1.4853101196953309
2020-07-17,183.8,184.93,182.87,184.65,25471860,2020,7,17,medium,0,2.0600000000000023,1.1139350024333543
2020-07-20,184.67,188.41,183.88,188.36,30010590,2020,7,20,medium,0,4.530000000000001,2.4043309803089015
2020-07-21,188.99,189.77,186.25,186.78,44388320,2020,7,21,medium,0,3.5200000000000102,1.8548769563155452
2020-07-22,187.03,188.59,186.07,187.15,22767680,2020,7,22,medium,0,2.5200000000000102,1.336232037753863
2020-07-23,187.5,188.3,184.4,184.69,29769530,2020,7,23,medium,0,3.9000000000000057,2.0711630377057912
2020-07-24,184.83,186.45,184.12,185.45,30313190,2020,7,24,medium,0,2.329999999999984,1.24966478948779
2020-07-27,185.6,185.92,184.2,185.03,22734510,2020,7,27,medium,0,1.7199999999999989,0.9251290877796896
